id,mass,x,y,z,vx,vy,vz
292,9.88496e+17,2.02746,-1.4876,0.0925322,0.00714342,0.00825189,-0.000372961
293,1.6106e+17,-2.48509,-1.00949,0.123522,0.00491322,-0.00940436,0.000674037
294,1.27757e+17,-2.64045,-0.512322,0.0271433,0.00241899,-0.00967664,-0.000503183
295,1.31207e+18,-2.64533,0.157015,0.210102,-0.00112729,-0.0106856,-0.00124664
296,3.1014e+18,-2.58314,-1.66778,0.227518,0.00529741,-0.0074599,-0.000757758
297,2.0474e+18,-1.15969,-1.85359,0.467415,0.0108676,-0.00637749,-0.000665334
298,4.25996e+18,-2.214,-2.56198,1.41836,0.00677091,-0.00450205,-0.000110453
299,8.57201e+16,1.14536,2.35186,-0.00830905,-0.0092662,0.0044629,0.000892902
300,1.11797e+17,2.03558,-2.50262,1.17851,0.00608549,0.00378563,0.00241203
301,1.0473e+18,2.99792,-0.56127,0.194346,0.00303495,0.0092206,0.00112963
302,9.10225e+17,0.241059,2.24689,0.453447,-0.0119098,0.00173316,-0.00025706
303,7.05994e+17,1.26045,-1.40958,-0.0406816,0.00981675,0.00938995,0.000475546
304,1.39876e+17,1.75581,-1.06131,0.216876,0.00669085,0.0102707,-0.00160049
305,1.53954e+18,-1.30311,-2.3886,0.421519,0.010342,-0.00304754,0.00160154
306,4.12478e+17,-2.70584,-0.0268367,0.120646,0.00148578,-0.0098429,-0.000387012
307,2.4935e+18,-2.31509,-0.30461,-0.0541465,0.00117031,-0.0119175,-0.00230543
308,9.56238e+17,-2.33597,2.39495,0.0847918,-0.00572289,-0.00613545,0.000404376
309,1.18467e+18,2.06616,-0.424986,0.221083,0.00139508,0.0125739,0.0021645
310,1.18988e+17,1.26701,-1.90603,0.0197952,0.010293,0.00507048,0.000446744
311,6.26915e+17,1.31204,2.60551,0.58464,-0.00866739,0.00426209,-3.69726e-05
312,2.08557e+18,-2.9921,-1.27119,0.216517,0.00387113,-0.00742739,-0.000466535
313,1.50764e+18,2.39497,1.0878,-0.474982,-0.00529624,0.00893697,0.00159971
314,2.97687e+18,0.809384,2.79332,-0.120375,-0.00921235,0.00259463,0.00219828
315,1.69725e+18,-3.14551,0.658187,-0.105341,-0.00185886,-0.00936828,6.02628e-05
316,1.32531e+18,-2.99712,0.565921,0.603435,-0.00213375,-0.00815535,0.00373806
317,1.89346e+16,-2.19857,-0.675904,0.0236467,0.00303408,-0.0106245,0.00014637
318,1.22157e+18,1.42494,-2.33379,0.107076,0.00850201,0.00646058,-8.14102e-05
319,1.65707e+17,1.21027,2.34592,0.117104,-0.00946038,0.00459186,0.00107036
320,5.71046e+17,-1.47,-2.97405,-0.29717,0.00785505,-0.00416451,-0.00176683
321,3.58958e+18,2.00678,4.04859,-0.178732,-0.00645332,0.0036991,-0.00100994
322,5.16322e+18,3.26448,0.895521,-0.478835,-0.00166467,0.00831439,0.00293679
323,4.48877e+16,0.799484,-3.27439,-0.611794,0.00743119,0.00283132,-0.000534191
324,2.12831e+18,-0.417934,2.92681,-0.299139,-0.00894249,-0.00344665,-0.00107056
325,1.1282e+16,-2.25053,-1.18647,0.298266,0.00296855,-0.0102484,-0.00160743
326,1.65554e+17,2.31142,-1.68324,0.0371256,0.00550485,0.00842088,0.000114447
327,1.41927e+18,1.64584,2.40169,-0.304009,-0.00888911,0.00543597,0.000286328
328,3.87425e+17,-2.53131,-1.37186,-0.0686478,0.00451444,-0.00873624,-0.000621
329,1.9187e+17,-0.526903,-2.06168,-0.291462,0.0120347,-0.00146122,-0.000826987
330,6.59895e+17,-0.0282138,-3.15658,-0.276779,0.00914116,-0.00159652,-0.000703354
331,3.92295e+17,2.33871,-0.826307,-0.000112475,0.00170659,0.0103432,-0.000868318
332,7.28086e+17,-0.485548,-2.40688,-0.0489838,0.0101572,0.00204361,-0.00428765
333,4.21984e+18,-2.66946,2.01866,-0.233468,-0.0048617,-0.00756893,-0.00162165
334,1.0392e+17,0.445218,-2.72473,0.289515,0.00919795,0.00341806,-0.00198764
335,1.77407e+17,-1.3843,-2.38687,0.104023,0.00923148,-0.00487587,9.65931e-05
336,2.21956e+18,-3.3719,1.11835,-0.196537,-0.00317688,-0.00834947,0.000503711
337,7.49294e+16,-2.42698,-0.758441,-0.0972881,0.00429341,-0.00941683,-0.00086459
338,1.01347e+17,2.25909,-1.27151,0.327966,0.00432841,0.00918678,0.00216657
339,3.45261e+17,-1.37704,2.24915,0.231092,-0.00892116,-0.00455903,-0.00145439
340,1.43925e+18,-3.26397,-0.34676,0.516936,0.000883998,-0.0082161,0.00164846
341,3.8697e+17,-1.38591,2.86872,0.354575,-0.00776876,-0.00449117,-0.00171818
342,6.104e+17,-0.931042,3.38232,0.19435,-0.00877142,-0.000423022,0.000155652
343,8.84579e+17,-1.63185,-3.04722,0.976357,0.00780775,-0.00234919,0.00205546
344,2.37876e+17,1.64413,1.34046,0.0398207,-0.00773481,0.0106334,0.000204911
345,1.27916e+17,-0.249155,-2.3137,-0.0427218,0.0113661,-0.00111869,-0.000314749
346,4.85575e+17,-1.22414,-2.77653,-0.0353078,0.00917144,-0.00287108,0.00132172
347,3.58743e+16,1.32065,2.15154,0.0363285,-0.0103151,0.00460246,-7.08617e-05
348,2.17968e+18,-1.41254,-3.07206,1.13603,0.00695234,-0.00465964,-0.000174773
349,8.75828e+16,2.1182,-0.493409,-0.0659484,0.000892993,0.0120551,-0.000154297
350,9.94413e+16,-0.391039,-3.12346,1.33917,0.00769348,0.000370749,-0.00252419
351,6.7951e+17,3.3568,-0.0710482,0.0306309,0.000301041,0.00908212,0.000161359
352,2.98546e+18,2.04293,-1.3855,0.152133,0.00521153,0.00899762,-0.00445192
353,1.77263e+17,-2.02011,-1.38861,-0.204283,0.00740588,-0.00745701,-0.00213052
354,2.30905e+18,1.54942,2.9208,0.394542,-0.00779095,0.0029343,0.00104328
355,1.27295e+17,-0.544956,-2.31233,0.142654,0.0115272,-0.000920949,0.00217758
356,8.09118e+16,-1.40894,-2.0561,0.124997,0.00906249,-0.00565457,0.000794383
357,2.90448e+18,2.36816,-3.74561,0.38711,0.00593446,0.00471173,-0.00055992
358,6.10477e+17,-2.17791,-2.14877,0.573749,0.00690982,-0.00625381,0.000683703
359,2.68451e+18,0.668802,1.88034,0.234303,-0.011405,0.00670581,0.000362376
360,5.06847e+16,-2.68356,-0.13531,-0.139086,-0.00233217,-0.00987461,-0.00215437
361,3.05311e+18,-1.25036,2.79237,-0.715992,-0.00845386,-0.00189074,0.00159826
362,5.83247e+17,-1.6955,2.22104,0.289739,-0.00838291,-0.00633366,-0.000651772
363,8.42654e+18,0.772674,-2.93843,-0.212542,0.0094398,0.00257791,-0.00104477
364,8.89773e+16,2.16001,-0.653613,-0.349084,0.00402016,0.011479,-0.00035088
365,4.46541e+17,1.78259,0.637863,0.292947,-0.00336275,0.0132584,-0.000624043
366,6.26063e+17,0.722666,3.68995,-0.16977,-0.00747328,0.0019887,0.00210361
367,1.52605e+18,1.4153,1.89367,0.28372,-0.00941735,0.00731037,4.75218e-05
368,4.57623e+17,-1.15317,2.75995,-0.207687,-0.0091683,-0.00225638,0.000573825
369,1.78105e+18,0.722845,-3.20491,0.286834,0.00882986,0.00134066,-0.00109668
370,1.39749e+18,-0.00676279,2.64202,0.141223,-0.0108723,0.000505071,-0.000102208
371,1.62542e+17,-2.49822,1.07827,-0.288905,-0.0024229,-0.0100351,0.00118087
372,3.29657e+17,-2.85228,-0.424434,-0.204855,0.00135854,-0.00972106,0.00169895
373,1.04259e+18,1.23399,2.35101,-0.172585,-0.00955504,0.00500066,9.24692e-05
374,1.40108e+17,2.1428,-0.785712,-0.117101,0.00426252,0.0103763,0.00046514
375,1.79025e+17,-2.64862,-1.10515,-0.0291178,0.00397034,-0.00939139,-0.000292814
376,4.14472e+18,0.802524,-2.84873,-0.362972,0.00979237,0.00244381,0.0002954
377,4.70093e+17,-2.65504,-1.47503,0.0123421,0.00426694,-0.00820118,-0.000846801
378,2.0309e+18,-1.70802,2.19173,-0.131311,-0.00923172,-0.00577094,-0.000568201
379,1.8224e+18,-3.25598,-0.466618,-0.204283,0.000671754,-0.00921125,-0.000429602
380,3.99801e+17,-0.76884,3.08877,-0.116145,-0.0086775,-0.002047,0.00100702
381,4.32999e+16,2.51567,0.71019,0.0862704,-0.00305631,0.0101263,0.000519288
382,1.21593e+17,1.92096,1.9313,0.026716,-0.00714814,0.00775216,0.00029381
383,2.5766e+18,-3.10559,-1.58028,-0.105409,0.0032705,-0.0070875,0.00178593
384,2.02047e+17,-3.40389,0.188652,0.162307,0.00185006,-0.00812128,0.00133647
385,7.5874e+16,-2.58997,-0.88822,-0.00801581,0.00453199,-0.00820531,0.00178394
386,2.31002e+16,-1.6643,2.30834,-0.279009,-0.00812098,-0.00411698,-0.00094177
387,1.23468e+18,-3.105,-0.750338,0.487754,0.00303863,-0.00868551,0.000946516
388,2.40614e+17,2.9695,-0.617557,-0.114249,0.00327956,0.00940712,-5.95001e-05
389,3.67269e+17,-2.91108,-0.146269,0.0667481,-0.000474653,-0.0103964,-0.000224917
390,2.80248e+17,2.57098,-0.313008,-0.000927505,0.00186726,0.0104807,0.00108728
391,6.37963e+17,0.666222,3.73035,-1.27255,-0.00724979,0.00250091,-0.00171775
392,8.70149e+16,1.94233,-1.07554,-0.173975,0.00687877,0.00970051,-0.00335383
393,1.37403e+18,3.30328,1.43462,0.488195,-0.00241175,0.00796231,0.000835521
394,8.58446e+17,2.8921,0.797045,-0.0242461,-0.00183248,0.0103169,0.000361621
395,1.95807e+18,-0.647534,2.30015,-0.28094,-0.0108575,-0.00244522,-0.00135599
396,2.87433e+17,-1.45895,2.96792,0.234336,-0.00756975,-0.00466978,-0.000531956
397,1.18455e+17,-1.81835,-1.047,0.191452,0.00644149,-0.011082,0.000722133
398,7.1548e+17,-2.92994,0.0733459,-0.264849,-1.62479e-05,-0.00950089,0.000957496
399,2.61973e+17,0.928824,-1.56744,0.206668,0.0107924,0.00794731,-0.00350972
400,2.69996e+17,2.67299,-0.681292,-0.437002,0.00321972,0.00984035,0.00017245
401,6.65833e+17,-2.22798,-2.14099,0.263373,0.00738788,-0.00540716,0.000824736
402,1.93109e+17,-2.3324,1.75708,0.425198,-0.00536136,-0.00815531,0.000768866
403,2.72521e+18,0.334519,2.66613,-0.573984,-0.0105537,0.00205065,-0.00059961
404,4.91201e+17,-2.95328,-0.359217,0.10407,-0.0004009,-0.00940869,0.000159827
405,3.4815e+18,1.45275,2.51856,0.141982,-0.00829835,0.00617782,-0.000799952
406,1.89215e+17,2.95379,0.335994,0.215584,-0.00192154,0.00932903,-0.00184693
407,9.12768e+16,2.74858,0.467495,0.0394878,-0.00204988,0.0101789,0.000136315
408,3.78597e+15,-0.0641864,-2.18261,0.0958479,0.0113473,0.00133462,0.000214114
409,1.22033e+18,-1.43509,-3.25809,-0.0339211,0.00797975,-0.00230151,-0.000735278
410,1.87021e+17,-0.260516,2.90454,-0.743241,-0.00934512,-0.000834545,0.00102339
411,1.62198e+18,-2.29649,1.23038,0.557091,-0.00753132,-0.0070265,-0.00327662
412,9.09727e+16,2.05034,1.58488,0.0913697,-0.00581647,0.00865265,-0.000624545
413,3.05308e+16,-2.60977,-1.18573,-0.374529,0.0042441,-0.00785563,-0.000894116
414,2.51345e+18,-1.24044,-3.20791,-0.563456,0.00778066,-0.00343552,-0.00142547
415,5.7899e+16,-2.23062,1.9328,-0.152258,-0.00719142,-0.00722819,0.00178584
416,2.01602e+17,-3.17068,-1.09612,-0.0199223,0.00317128,-0.00840856,0.00158686
417,1.0636e+17,-3.08279,-0.651641,0.0861569,0.00354327,-0.00794816,0.000936527
418,2.7495e+15,0.487284,2.43727,0.14807,-0.0100351,0.00218389,0.0005265
419,1.33385e+17,1.87538,2.13439,0.266635,-0.00790806,0.00604585,0.00128574
420,2.13779e+17,2.65875,1.69572,-0.36323,-0.00484875,0.00781193,-0.00190279
421,2.77181e+17,-3.15684,-1.01159,0.0543758,0.00207079,-0.00891818,-0.000538072
422,3.85737e+17,-1.70916,-2.26437,0.322841,0.00861868,-0.00388791,0.00189271
423,3.8274e+18,-1.55463,3.03842,0.326374,-0.00731884,-0.00494586,0.00133938
424,7.56443e+17,2.4411,2.07849,-0.293902,-0.0056849,0.0081156,-0.000712793
425,1.77486e+17,-1.44948,-1.67151,0.102626,0.00836702,-0.00827028,-0.000468237
426,8.7494e+15,-1.96567,1.34735,0.301415,-0.00829272,-0.00808127,-0.00016611
427,1.94981e+16,0.00501789,2.82883,-0.0520755,-0.0104065,0.000895979,-0.000157413
428,3.54281e+17,-2.18225,-2.2523,0.0280032,0.0067452,-0.00584066,-0.00163835
429,1.6745e+16,-0.794669,-1.37856,-0.771618,0.0123996,-0.00739006,-0.000758409
430,9.48525e+17,2.21971,0.726618,0.347886,-0.00350882,0.0112731,-0.00221347
431,1.26881e+17,-2.69657,-0.358194,0.258126,0.00251925,-0.0102224,-0.000557948
432,2.18397e+18,-0.528622,-2.83073,0.0813562,0.00990001,-0.00308717,-0.00029527
433,9.43237e+16,-2.11428,-0.993716,0.171696,0.00711394,-0.00943144,0.000556873
434,3.78268e+17,1.55891,1.2808,0.0488657,-0.00652638,0.0108127,-0.000381558
435,2.06802e+17,-0.194007,2.86643,0.154301,-0.0104698,0.000336568,-0.000254162
436,2.75278e+16,2.74644,0.352977,-0.10987,-0.00147021,0.0101637,0.000695937
437,7.34783e+16,2.22318,0.610556,-0.503956,-0.00160568,0.0105695,-0.00345809
438,5.67195e+16,2.72102,2.0384,-0.181066,-0.00519058,0.0070998,0.000313367
439,7.89568e+17,1.25708,2.59446,-0.223517,-0.00950076,0.00302869,0.000396908
440,1.09101e+18,1.95011,2.31331,-0.375798,-0.00769732,0.00544485,-0.00341295
441,3.99513e+16,-2.99955,0.996145,-0.0590512,-0.00319561,-0.00873124,6.21538e-05
442,9.80525e+16,-1.67973,-1.72518,0.0859151,0.00803251,-0.00839346,-0.00151597
443,1.4658e+18,-4.03997,-1.41998,0.137301,0.0025202,-0.00789272,-0.000197829
444,6.89194e+16,2.91985,-0.656831,-0.153955,0.00121679,0.00959861,0.00120864
445,3.74408e+15,1.03596,1.61319,0.0746591,-0.010897,0.00749445,0.00111783
446,4.29609e+16,2.25337,0.130603,-0.221144,-0.00153171,0.011327,-0.00133147
447,1.67646e+18,-1.2748,-2.86653,-0.370096,0.00902219,-0.00262823,0.00085414
448,1.07269e+17,0.137985,-1.80724,0.173164,0.0136895,0.0020384,0.00138351
449,7.57685e+16,-3.13053,-0.902363,-0.938997,0.00425757,-0.0077991,-0.000606252
450,6.05917e+17,-1.20407,2.98065,-0.617614,-0.00876046,-0.00287269,0.00226816
451,5.9017e+17,2.04671,1.15231,-0.380544,-0.00519542,0.00976442,-0.000801283
452,3.45389e+16,3.24068,0.305946,-0.224157,-9.65995e-06,0.00856002,-0.000324224
453,1.47907e+17,2.27349,0.049352,0.0068231,-0.000583915,0.0123563,-0.00145333
454,3.18425e+15,1.77295,1.35471,-0.0588911,-0.00766873,0.00859009,-0.000185357
455,4.17181e+16,-2.52164,0.521062,0.550763,-0.00220034,-0.010132,-0.00156127
456,1.37266e+17,-2.25134,1.11096,0.688122,-0.00500016,-0.0100901,-0.000153753
457,1.00809e+17,-2.19362,-2.13485,0.336473,0.00838241,-0.00526322,-0.000234113
458,3.22974e+16,-0.0969501,-3.18075,-0.0180927,0.00882074,0.000463742,0.000418219
459,8.73171e+16,-3.17188,1.77087,0.00530656,-0.00388185,-0.00740035,-0.00110865
460,1.3396e+16,0.00801415,2.14452,0.229695,-0.0121451,-0.000729702,0.000106971
461,1.08976e+16,2.11596,-0.933392,0.0658317,0.00416792,0.0106474,-4.05203e-05
462,2.20971e+17,2.92059,0.590053,-0.0197405,-0.00184092,0.0101107,0.000110257
463,1.07829e+17,2.38238,1.49532,-0.224697,-0.00477306,0.00886331,-0.000348679
464,4.13309e+16,-2.06121,-1.64248,-0.0827687,0.00599475,-0.00804482,-0.000523212
465,1.40866e+18,-2.59962,1.79152,0.114653,-0.00585892,-0.00768954,-0.00109482
466,2.07641e+17,1.73659,-0.608807,-0.00946695,0.0049147,0.0124375,-0.00380163
467,3.03061e+17,0.209583,-3.62683,0.261996,0.00805565,3.5495e-05,0.000286588
468,2.92911e+17,1.53867,1.76877,-0.297324,-0.00713696,0.0086784,-0.000304592
469,1.66546e+17,-1.24303,2.36617,0.0822338,-0.0102395,-0.00408031,0.00116006
470,1.53595e+18,2.65874,-0.271515,0.0289739,0.00152544,0.0104414,-0.000793057
471,5.00738e+16,-2.85946,0.141466,-0.00498654,0.000553568,-0.00982028,-0.000634805
472,5.43459e+16,2.14953,-1.90701,0.161644,0.00723727,0.00658381,6.35011e-05
473,5.06731e+16,-0.112232,-2.87393,-0.0205264,0.0100404,-0.000399139,-0.000562228
474,2.74525e+17,0.0773113,-2.26716,-0.365049,0.0121284,0.000397625,-0.000141365
475,2.60619e+17,2.62309,-0.300865,0.0353761,-0.000114565,0.00967318,-0.001989
476,1.61513e+17,-3.6622,-0.462707,0.25385,0.00137781,-0.00790358,0.00166846
477,1.2735e+17,-0.562999,2.8127,-0.0443399,-0.0106375,-0.00166218,0.000400782
478,1.80637e+16,-0.535472,2.36121,-0.0551165,-0.0107864,-0.00154315,0.000201889
479,4.43746e+17,2.10056,-2.62226,0.347215,0.00670289,0.00578316,-0.00143534
480,9.00122e+16,1.6375,-3.04957,0.599104,0.00681859,0.00569322,-0.000953773
481,1.80925e+16,-2.38993,2.15449,-0.519595,-0.0067815,-0.00626871,8.64252e-05
482,6.09781e+16,0.276031,2.77197,0.0862993,-0.0105149,0.0012466,0.000348176
483,2.46303e+17,0.361223,-2.54945,0.164465,0.0100699,0.00414861,0.00117664
484,5.92936e+16,1.42164,-1.09306,-0.581062,0.00449495,0.0125088,-0.00271861
485,7.76661e+18,-1.52059,-2.57704,-0.589537,0.00886161,-0.00191955,0.000612964
486,6.16027e+17,-1.44442,2.62587,0.31666,-0.00961004,-0.00372216,-0.00093777
487,5.81201e+17,2.12107,-0.0177892,-0.517904,0.0032852,0.0109247,0.00330096
488,7.74196e+16,-1.38824,2.62577,0.307582,-0.00862656,-0.00439199,-0.000651827
489,2.23397e+18,-2.9831,0.28439,-0.056174,-0.00175984,-0.0096199,-0.00283541
490,3.84813e+17,2.3311,0.918408,-0.27083,-0.00377513,0.00966417,-0.00271254
491,3.03858e+17,-2.23613,-2.26362,-0.138559,0.00718337,-0.00593258,-0.000860834
492,9.33564e+16,-1.684,2.51642,0.148599,-0.00814973,-0.00495464,-4.89815e-07
493,2.71939e+17,-2.45789,-2.53781,-0.185477,0.00664661,-0.00530332,-0.000284535
494,5.67453e+18,-3.44818,1.91737,0.117943,-0.00411648,-0.00761178,0.000647927
495,6.61692e+17,-2.11338,1.9264,-0.0456461,-0.00561639,-0.00760732,0.000841603
496,1.83756e+17,2.22251,0.0621492,0.179997,0.000983936,0.0114222,-0.000570397
497,3.81625e+17,-1.45362,-2.13302,-0.314665,0.00788694,-0.00625598,-0.000770585
498,3.58872e+17,-2.627,-1.30743,-0.305664,0.00450349,-0.00887045,0.000178561
499,1.23604e+17,1.32752,2.605,-0.477823,-0.00848564,0.00550859,-0.000783585
500,6.13122e+16,0.387069,2.42189,0.159247,-0.011446,0.00217131,0.000580097
501,1.10498e+16,-2.45845,0.911868,0.193304,-0.00265838,-0.00924967,-0.000675967
502,1.91788e+17,-2.02606,-1.80454,-0.0597413,0.0058559,-0.00814312,0.00123886
503,4.36538e+15,1.90367,-0.959674,-0.111932,0.00325789,0.0118111,0.000410202
504,1.3837e+18,2.18335,0.701497,-0.3936,0.000703377,0.011538,0.00239017
505,5.31029e+17,1.76893,1.34881,-0.0252306,-0.00731898,0.00904986,-0.00198481
506,1.79953e+18,-2.93703,0.689953,0.445335,-0.00260104,-0.00910674,0.000443958
507,1.63034e+17,0.982878,-2.54048,-0.249138,0.00955659,0.00225924,-0.00193092
508,4.10472e+17,1.94768,-2.4191,-0.340441,0.00692832,0.00616051,-0.00118753
509,7.60593e+18,-3.16417,-0.285421,0.201795,0.000714854,-0.00914712,-0.00117857
510,1.54137e+18,2.421,-1.44716,-1.13268,0.00297778,0.00930614,-0.0013805
511,1.74557e+17,2.89102,0.309652,-0.472648,-0.00223961,0.00937356,0.000118471
512,2.71423e+16,0.576565,-2.12218,0.082408,0.0103816,0.00463505,0.000458729
513,7.68456e+15,-2.64509,-2.25272,0.305188,0.00400523,-0.00672711,-0.000246792
514,9.20888e+18,-1.86018,-1.7424,0.84669,0.00667738,-0.00830375,0.000691081
515,3.87002e+16,-1.01373,2.0839,0.141062,-0.0108966,-0.00487068,-0.000480321
516,2.22584e+18,0.121241,2.10662,0.299584,-0.0131295,0.00147988,2.81721e-05
517,1.38123e+18,-1.06744,-3.05072,0.799771,0.00859991,-0.00273192,-0.00102696
518,5.2879e+17,-2.464,1.39275,-0.0621496,-0.00634896,-0.00825478,0.00056482
519,2.35509e+17,1.01907,-2.13313,-0.267899,0.00996262,0.00605894,0.000593398
520,1.55564e+18,-2.50472,-2.28393,0.70897,0.00531092,-0.00661885,9.12253e-05
521,2.65621e+18,-3.90402,-0.386231,0.18596,-0.00110219,-0.0084932,-0.00173259
522,6.80074e+17,-1.84471,-1.9372,-0.130776,0.00744165,-0.00692962,-0.00135377
523,6.59467e+17,-2.95416,0.0984337,0.278506,-0.00025814,-0.00963078,-0.000406287
524,4.84016e+16,0.83472,1.71356,-0.133505,-0.011833,0.00624559,0.00102559
525,4.72097e+17,-2.57338,-1.91182,0.391439,0.00534281,-0.0068015,0.00164077
526,4.65518e+17,2.43461,-1.61978,-0.193612,0.0057248,0.00833589,0.00176463
527,2.67029e+16,-1.0901,1.74034,0.0649678,-0.0105377,-0.00699976,0.000496126
528,2.4024e+17,2.51386,0.442754,0.207429,-0.000325007,0.0114985,-0.00114316
529,5.69579e+17,-2.85492,-0.0748801,0.639227,0.000358105,-0.0095695,7.1063e-05
530,3.99405e+16,-1.55175,-1.84877,-0.289449,0.00871121,-0.00618296,0.000820884
531,4.14141e+17,1.63721,2.36115,0.277818,-0.00777213,0.0060662,-0.000805645
532,3.78305e+18,0.842925,2.05804,0.954267,-0.0114604,0.00459696,-0.00103915
533,6.94645e+17,-3.15827,-1.38594,-0.337661,0.00429274,-0.00732216,-0.00207392
534,2.48289e+17,-1.8412,2.19347,-0.446892,-0.00717239,-0.00699472,0.000157647
535,7.2818e+18,-3.27528,1.00485,-0.120521,-0.00192392,-0.00836467,-0.00241062
536,1.24254e+17,-1.30752,-1.39331,-0.175341,0.0105034,-0.00816252,0.000438066
537,5.32849e+17,2.43185,-0.791357,0.227072,0.00281566,0.0104505,-0.000897011
538,6.00477e+16,-2.86373,-1.27423,-0.177041,0.0036357,-0.00825188,0.000973229
539,4.40418e+17,-3.57802,-0.771843,0.0386399,0.0023959,-0.00790346,0.000217964
540,2.22302e+17,-1.97311,2.23662,0.19,-0.00735767,-0.0059341,0.000844022
541,1.50255e+18,1.63617,-2.46229,0.0157145,0.00860391,0.00517876,-0.00222739
542,3.93451e+17,3.14537,-0.923079,0.213192,0.00389572,0.00821512,0.00109752
543,5.94027e+16,-2.66859,-2.45211,0.128541,0.00527225,-0.00637536,-0.000232178
544,5.79386e+16,1.66159,-2.32484,-0.276642,0.00712802,0.00639797,-9.29885e-05
545,1.76171e+18,-0.24492,-2.68378,-0.647454,0.010103,-0.00222727,0.000126347
546,3.24645e+18,1.68909,-2.02544,0.589242,0.00709951,0.00728805,-0.00321535
547,1.44077e+18,-2.48682,2.08054,0.224143,-0.00401607,-0.00732633,0.00251966
548,1.43695e+18,-2.64841,1.8464,0.172388,-0.00522426,-0.00762738,-0.000921255
549,1.14616e+18,0.527655,-2.52064,4.17451e-05,0.0104196,0.00152376,0.00150078
550,4.72173e+16,2.5783,-1.40605,0.281344,0.00397238,0.00824061,0.0017174
551,1.08852e+16,-2.75496,-1.03873,-0.246987,0.00376113,-0.00690476,0.00336967
552,3.18132e+17,-2.37175,-2.19192,0.199091,0.00639392,-0.00587993,0.00210549
553,1.13343e+18,-0.336167,3.42357,-0.811053,-0.00779155,0.000681352,-0.00124794
554,7.49843e+16,-3.34181,0.395073,0.347871,-0.000251096,-0.00829268,-0.000331546
555,6.23477e+16,0.447626,3.01302,-0.00710785,-0.00932931,0.00163026,-0.000555205
556,8.57475e+16,2.64849,0.055713,0.111424,0.00158353,0.0105479,-9.64178e-05
557,1.67266e+17,-0.58595,-2.58323,0.305717,0.0102129,0.00060097,0.0016349
558,8.90855e+16,2.44494,0.0284263,0.409375,-0.00237917,0.0110966,-8.28861e-05
559,1.72535e+17,-2.25458,-1.67005,-0.510975,0.00610115,-0.00839786,-0.00155427
560,6.62082e+16,-1.40143,-2.3756,-0.514769,0.00892498,-0.00593487,-1.69374e-05
561,4.89109e+17,-1.88499,2.89111,0.355885,-0.00771674,-0.00494866,4.77948e-05
562,2.41541e+17,-2.12255,-0.982653,0.476227,0.00415707,-0.0107087,0.000746224
563,2.18188e+17,1.46022,2.34373,0.0516135,-0.00920476,0.00479633,-0.00167524
564,6.18924e+17,2.82463,0.97092,-0.724168,-0.00206534,0.0085709,0.000430793
565,9.33017e+17,1.01321,2.78723,0.0572516,-0.00900749,0.00138741,-0.00192111
566,7.15589e+16,0.655906,-2.55042,-0.0980771,0.0100384,0.00433129,0.0007421
567,6.20881e+17,-0.934697,-2.52107,-0.249608,0.00973394,-0.00293897,0.00101092
568,1.2589e+17,-0.768014,-3.42418,-0.353071,0.0083767,-0.00116932,0.00111499
569,3.61374e+18,-0.0791994,-2.37542,0.214722,0.011198,-0.000508326,0.00201504
570,1.21546e+18,1.76134,2.67291,-0.401871,-0.00615348,0.00608765,0.001048
571,3.23872e+17,1.76139,-1.88175,-0.311224,0.00801881,0.00723608,-0.00268951
572,6.404e+17,-2.56489,0.587578,0.560311,-0.00179164,-0.0105116,0.00114426
573,5.69699e+16,-3.2177,-0.510107,1.09619,0.00216921,-0.00731567,-0.000132732
574,5.05277e+17,-3.36096,0.822615,0.487048,-0.00268677,-0.0088282,0.000938707
575,4.21573e+17,2.26394,-1.06587,-0.172644,0.00159072,0.0110914,-0.00113023
576,8.8595e+17,-0.624358,3.24884,0.50824,-0.00800503,-0.00268117,0.00121563
577,1.19393e+17,2.66564,1.65415,-0.0740643,-0.00515853,0.00745616,-0.0010198
578,1.82724e+17,2.26155,-0.00302101,0.256143,-0.000107041,0.0119734,-0.000534574
579,2.37585e+18,2.2543,-0.293333,0.132898,0.00440244,0.0111154,-0.000273551
580,1.92796e+18,0.84018,-3.37433,0.275523,0.00868961,0.00227868,0.0007743
581,3.99374e+15,1.39349,1.173,-0.129878,-0.00900604,0.0111777,-0.00166953
582,3.42583e+15,-2.62525,0.75781,0.097983,-0.00249973,-0.00889182,-0.000733469
583,3.92981e+18,0.170435,-2.92584,-0.244233,0.00993173,0.000741634,-0.0017952
