mass,name,position:0,position:1,position:2,velocity:0,velocity:1,velocity:2
6.89165e+15,Godel,2.51823e+00,1.28489e+00,-2.22733e-01,-4.01852e-03,9.54691e-03,-1.68042e-03
2.67561e+16,Duncombe,5.76447e-02,3.25575e+00,1.11534e+00,-9.22576e-03,9.20897e-04,5.38285e-04
9.55567e+15,Freuchen,2.67926e+00,-3.89061e-01,3.80308e-01,4.67381e-04,1.08220e-02,-1.10524e-05
3.68033e+15,Giacconi,-2.43712e+00,1.33940e+00,-2.88760e-01,-4.62860e-03,-9.10348e-03,-1.33898e-03
7.16211e+15,Bratijchuk,2.37536e+00,-1.64431e-01,-5.49678e-02,-8.89709e-05,1.16641e-02,6.31009e-04
1.58455e+15,Oishi,-4.47034e-01,2.04400e+00,-7.17369e-02,-1.25116e-02,-2.33840e-03,4.40474e-04
3.32327e+15,Koyama,5.12837e-01,2.58810e+00,-5.91465e-01,-9.90431e-03,2.53172e-03,1.19479e-03
6.47235e+15,Sinzot,-2.49729e+00,1.24529e+00,2.44751e-02,-5.76004e-03,-8.54410e-03,1.27578e-03
3.92183e+16,Sinon,-1.18154e+00,4.66057e+00,1.06220e+00,-7.87026e-03,-1.53344e-03,-1.06245e-03
3.57075e+15,Jitka,-4.36322e-01,-2.85480e+00,-1.99904e-01,9.66790e-03,-1.67697e-03,-1.72345e-04
2.48479e+16,Muazzez,-3.97556e+00,-5.40855e-03,3.46517e-01,1.63845e-04,-7.82085e-03,-9.16775e-04
4.24164e+14,Leyla,-7.79962e-01,1.37201e+00,6.20699e-01,-1.32266e-02,-7.46345e-03,-4.20108e-04
3.54809e+15,Kobzon,2.05493e+00,-1.47381e+00,-2.96166e-03,5.99275e-03,9.94935e-03,2.08901e-05
9.64891e+14,Vanphilos,-2.24519e+00,2.50034e-01,-4.76641e-01,-4.30652e-03,-9.89512e-03,-4.18025e-03
2.51755e+13,Wisdom,-2.09329e+00,-4.97267e-01,-5.20597e-02,5.99388e-03,-1.00430e-02,-8.31146e-04
1.12779e+16,Daiwensai,-2.91218e-01,2.85671e+00,-3.70888e-01,-9.46825e-03,-5.56713e-04,-1.89335e-03
1.15341e+16,Omsk,-1.56995e+00,-1.81777e+00,-2.26256e-01,8.74448e-03,-7.73653e-03,1.29824e-03
2.78345e+15,Jimmysimms,5.92793e-01,2.20664e+00,-2.49378e-01,-1.15912e-02,3.16843e-03,2.46862e-03
3.47498e+15,Abramov,1.53331e+00,2.17939e+00,-2.55096e-02,-8.58183e-03,6.79683e-03,-2.51733e-04
3.53737e+16,Danby,-3.95460e+00,-2.93142e+00,-7.02320e-02,4.28786e-03,-5.18081e-03,1.33837e-04
5.34209e+15,Izvekov,-3.95995e-01,-3.18281e+00,7.14637e-04,9.39007e-03,7.14042e-04,-3.05787e-04
2.99014e+16,Guth,2.91804e+00,-4.31515e-01,-8.60700e-01,2.35603e-03,9.62302e-03,9.67291e-04
4.74170e+15,Standish,-2.81087e+00,-2.98417e-01,4.72393e-01,1.25530e-03,-1.03287e-02,1.99936e-03
1.35334e+16,Hurukawa,-6.62911e-01,2.76739e+00,6.17088e-02,-1.02868e-02,-1.89182e-03,-1.66922e-03
3.16162e+15,Seki,-2.92467e-01,2.81041e+00,6.51870e-01,-9.60756e-03,-1.10990e-03,-4.58041e-05
3.65306e+15,Roberts,-5.93821e-01,2.40426e+00,-3.06230e-01,-1.04738e-02,-4.37827e-03,-8.24136e-04
6.29847e+16,Nakano,2.82899e+00,-5.44299e-01,3.74478e-01,1.68242e-03,1.00249e-02,1.73506e-03
6.91732e+15,Kobuchizawa,2.61713e+00,2.66193e+00,5.23345e-01,-4.53732e-03,6.46775e-03,1.58237e-03
1.85188e+15,Hurless,1.29255e+00,1.89623e+00,-7.47113e-02,-8.47818e-03,8.69604e-03,5.30089e-04
1.16350e+16,Inarradas,2.33866e+00,-4.30047e-01,-1.51112e-01,2.25939e-03,1.15522e-02,3.15071e-03
1.68426e+15,Stampfer,-2.55213e+00,-1.23259e+00,2.19298e-01,5.07593e-03,-8.71089e-03,1.03174e-03
4.27115e+15,Pochaina,-5.92596e-01,-3.27551e+00,8.64779e-02,8.96399e-03,2.19108e-05,-4.00632e-04
1.22767e+16,Yashin,2.67991e+00,-1.36451e-01,-5.69553e-01,-3.29902e-04,1.09455e-02,-3.44603e-04
9.84220e+14,Leetsungdao,-2.13151e+00,-7.41095e-01,1.38172e-01,7.22250e-03,-9.06409e-03,2.16713e-03
5.64120e+15,Pinson,2.97148e+00,2.81337e-01,3.06374e-01,-1.17983e-03,9.08281e-03,1.52333e-03
6.00175e+14,Burckhalter,-8.05908e-01,-1.66709e+00,-6.40240e-01,1.11020e-02,-4.83703e-03,-1.87423e-03
2.84786e+15,Abell,-1.89356e+00,2.26526e+00,7.80905e-02,-8.72588e-03,-5.55653e-03,2.76076e-04
3.34903e+15,Dommanget,8.31347e-01,2.46663e+00,-2.88702e-03,-1.02618e-02,3.87935e-03,1.24327e-03
1.45534e+18,Mentor,4.92469e+00,2.45450e-01,-1.20593e-01,5.66542e-05,7.20928e-03,-3.29724e-03
2.90793e+15,Arnenordheim,-2.32506e+00,1.97318e+00,1.07336e-01,-6.09641e-03,-7.43580e-03,4.20955e-04
4.15529e+15,Ashkova,-1.72722e+00,-3.21605e+00,5.12403e-02,7.82814e-03,-2.56203e-03,-3.37230e-04
2.06804e+15,Kaokuen,2.27383e+00,6.26141e-01,-7.38537e-02,-4.25678e-03,1.05099e-02,5.24562e-04
1.13048e+15,Bernheim,1.71315e+00,1.34493e+00,-1.44793e-01,-8.41259e-03,8.84372e-03,4.17303e-04
2.06717e+15,Urgenta,-2.54984e+00,1.78425e+00,5.39404e-01,-5.80353e-03,-7.54701e-03,8.77197e-04
9.52055e+15,Bulgakov,-1.25431e+00,-2.52122e+00,1.95527e-01,9.58322e-03,-4.00629e-03,1.49136e-03
1.53638e+15,Yaronika,-2.34467e-01,-2.16733e+00,4.58399e-02,1.15568e-02,-2.73849e-03,4.99446e-04
1.80954e+16,Amelin,3.24303e+00,-1.95296e-01,3.27952e-01,5.29754e-05,9.07155e-03,2.26476e-03
9.36002e+14,Upgren,-1.91422e+00,2.07671e+00,-2.06446e-01,-8.53262e-03,-5.49289e-03,-3.96835e-04
1.86596e+16,Fichte,3.11748e+00,-8.87648e-01,8.57028e-01,1.73674e-03,8.85236e-03,-7.09425e-04
2.26490e+16,Dongguan,2.73222e+00,-4.82969e-01,-9.00831e-01,7.02025e-04,9.99711e-03,2.66864e-03
9.12339e+15,Malaparte,2.47892e+00,-1.19045e+00,4.15489e-01,5.38197e-03,9.04543e-03,-1.60122e-03
2.84927e+15,Lesnaya,1.59586e+00,-1.92679e+00,-3.61699e-03,7.51802e-03,8.32077e-03,-9.08897e-04
6.90674e+13,Svetlov,-3.37411e-01,1.93105e+00,1.98770e-01,-1.13207e-02,-8.30862e-04,4.90931e-03
2.60930e+15,Barucci,-1.16341e+00,2.63782e+00,3.26352e-02,-8.52484e-03,-3.73066e-03,-2.71837e-04
4.41349e+15,Petra-Pepi,1.70741e+00,-1.75009e+00,4.63064e-02,8.82227e-03,6.37567e-03,-2.57925e-03
1.31625e+16,Colchagua,2.88510e+00,2.11127e+00,-1.55129e-01,-4.64644e-03,7.26579e-03,7.69051e-06
4.36466e+15,Innanen,-1.37630e+00,-1.75761e+00,4.26971e-01,9.65254e-03,-7.40854e-03,7.96255e-04
2.75003e+15,Hoppe,-3.46301e+00,-6.61216e-01,9.39228e-02,2.53824e-03,-8.18779e-03,2.18679e-04
8.17136e+15,Olegiya,2.67252e+00,-1.79608e-01,2.22433e-01,1.41631e-03,1.07266e-02,-2.74533e-04
7.74014e+15,Huangpu,-3.50596e+00,3.98501e-01,1.61587e-01,1.59752e-04,-8.62465e-03,1.01136e-04
9.95089e+15,Kholshevnikov,-3.18537e+00,8.52697e-01,8.53776e-02,-7.72089e-04,-9.22360e-03,1.82904e-04
5.08707e+15,Byrd,6.24740e-01,-3.00346e+00,-1.67604e-01,8.99542e-03,2.95686e-03,1.47417e-03
6.16324e+15,French,5.39083e-01,-2.99360e+00,-4.32985e-01,9.19513e-03,2.50922e-03,8.21441e-04
1.11780e+16,Vilas,-8.13797e-01,3.55956e+00,5.20108e-02,-7.98709e-03,-2.17712e-03,4.48925e-04
1.27975e+15,Quqinyue,2.00091e+00,-1.60174e+00,-4.18827e-03,6.75373e-03,8.31622e-03,4.95241e-04
7.73488e+15,Hooke,-6.62223e-01,3.88974e+00,2.31839e-01,-8.74641e-03,1.59985e-04,2.23544e-04
2.05993e+15,Rusheva,2.07582e+00,1.67096e+00,-8.99694e-02,-6.42294e-03,8.86117e-03,-2.59180e-04
5.87907e+15,Becker,-3.73038e+00,1.59065e+00,-4.11518e-01,-3.50001e-03,-6.38540e-03,6.83001e-04
4.60998e+15,Paul,1.18429e-01,-3.36109e+00,-1.88317e-02,8.82120e-03,7.71520e-05,3.87634e-04
7.75173e+15,Jeffbell,-2.14876e+00,2.12804e+00,4.44590e-01,-6.34252e-03,-7.05087e-03,-1.47696e-04
2.99249e+15,Tracie,1.85566e+00,2.03938e+00,-7.86955e-02,-7.57376e-03,7.29051e-03,1.88809e-03
9.93823e+14,Nelsonia,2.28807e+00,-1.14030e+00,5.53917e-02,2.09617e-03,1.05532e-02,-7.90458e-04
2.50238e+17,Protesilaos,-1.01179e+00,4.35270e+00,1.85127e+00,-7.77854e-03,-2.60697e-03,4.84487e-04
1.96071e+15,Graham,7.25385e-01,-2.12730e+00,-4.60331e-02,1.14853e-02,2.44144e-03,-8.09669e-04
8.89280e+15,Tanjiazhen,-3.07665e+00,1.52108e+00,-4.47462e-01,-3.71388e-03,-8.08735e-03,-4.42081e-04
7.35996e+15,Ningbo,-2.48693e+00,2.54311e+00,-3.01672e-02,-5.30366e-03,-6.84804e-03,1.48730e-04
2.72838e+15,Gaffey,-2.23833e-01,3.01324e+00,8.44352e-02,-9.73374e-03,-2.47902e-04,4.34772e-04
1.88397e+17,Eurybates,-2.96345e+00,3.94678e+00,6.87446e-01,-6.66247e-03,-4.33291e-03,2.04751e-04
1.34695e+16,Link,2.14076e-01,2.53699e+00,4.46474e-02,-1.12196e-02,3.30965e-04,2.91085e-03
2.03066e+12,Verenia,-2.75091e+00,8.91374e-01,-9.22346e-02,-4.91859e-03,-6.29947e-03,1.14014e-03
4.95608e+15,"Don Quixote",-1.83580e+00,5.25788e+00,2.91606e+00,-4.69335e-03,1.69501e-03,4.91820e-04
2.69468e+13,Amun,-8.48244e-01,7.52312e-01,3.01325e-01,-1.22687e-02,-7.41787e-03,-3.33655e-03
6.18410e+15,Lixiaohua,-3.67518e+00,-9.19913e-01,-4.41079e-01,1.44646e-03,-7.72860e-03,8.26473e-04
7.73352e+14,Violaumayer,1.83759e+00,-9.61868e-01,4.40684e-02,4.21494e-03,1.19766e-02,7.55266e-04
3.11238e+16,Chenqian,2.47673e+00,-1.10016e+00,8.22049e-02,3.50359e-03,1.01248e-02,1.68218e-03
2.53579e+16,Devine,-7.08303e-01,4.40565e+00,-2.41172e-01,-7.50261e-03,-9.12201e-04,1.21095e-03
3.50257e+15,Canterbury,-8.63556e-02,3.29280e+00,-2.66213e-02,-8.59712e-03,-7.45098e-04,-1.04208e-03
2.89608e+17,Talthybius,7.55529e-02,5.20042e+00,1.30371e+00,-7.30079e-03,-2.44540e-04,7.51546e-04
1.60820e+16,Ojima,-2.78876e+00,-2.00349e+00,3.65795e-01,4.44187e-03,-7.65893e-03,-5.48414e-04
2.32583e+15,Levitan,1.76657e+00,1.47463e+00,8.56666e-02,-8.25668e-03,8.02526e-03,-2.06849e-04
2.21699e+15,Alvema,-2.93170e+00,-2.06615e+00,-3.51264e-01,3.75973e-03,-6.60821e-03,4.38060e-04
9.68229e+15,ASCII,-3.60951e+00,-4.61117e-01,9.82031e-01,1.63874e-03,-7.58849e-03,-1.90631e-03
1.13346e+16,Wuyeesun,-1.34004e+00,3.03704e+00,3.19152e-01,-8.13601e-03,-3.56378e-03,1.55834e-03
3.07100e+16,Milanstefanik,-1.91829e+00,3.83722e+00,-4.36534e-01,-6.82988e-03,-4.02604e-03,-6.76134e-04
2.29307e+15,Anyuta,-1.99627e+00,-1.35989e+00,1.92815e-01,6.90354e-03,-9.32798e-03,-1.30171e-03
8.57138e+16,Putilin,-3.69236e+00,-1.01651e-01,-2.38228e-01,-1.47387e-03,-9.11363e-03,-1.93422e-04
5.69774e+16,Carestia,-3.48964e+00,-1.81198e-01,-1.33237e+00,1.66257e-03,-8.01717e-03,-1.47186e-04
1.10205e+16,Cyrano,1.93182e+00,-2.21346e+00,-5.42762e-01,6.77979e-03,7.12365e-03,-4.23821e-04
1.53507e+16,Aisha,-2.62759e+00,-2.11116e+00,-1.25084e-01,5.40711e-03,-7.07123e-03,2.05555e-05
2.38492e+15,Goshirakawa,3.53289e+00,7.44232e-01,-9.22476e-02,-1.98024e-03,7.99352e-03,-3.73717e-04
2.24595e+15,Descartes,1.15199e+00,-2.43395e+00,-3.71745e-01,9.11492e-03,4.68599e-03,-1.35237e-04
3.19829e+15,Vladimirskij,1.89925e+00,-1.97308e+00,-5.26213e-02,8.24052e-03,7.20049e-03,5.16397e-05
4.82074e+17,Meriones,-2.51886e+00,4.00004e+00,1.65849e+00,-7.04005e-03,-3.19001e-03,-1.56121e-03
7.74109e+15,Kakkuri,-2.75992e+00,-2.50911e+00,1.12497e-01,5.72442e-03,-5.64336e-03,-2.69408e-04
4.69475e+15,Saucier,1.26100e+00,-2.72952e+00,3.07908e-02,9.44741e-03,3.44438e-03,-8.60836e-05
4.27541e+15,Basov,2.27147e+00,-2.21570e+00,4.40361e-02,7.37429e-03,6.02782e-03,-2.26152e-04
3.45867e+15,Velikhov,-3.07510e+00,-1.92947e+00,6.91753e-02,3.85105e-03,-7.52406e-03,-2.75453e-04
1.44025e+15,Berkhuijsen,7.37097e-01,2.52702e+00,4.45133e-01,-1.03069e-02,1.66864e-03,1.07803e-03
3.93793e+15,Liloketai,9.59241e-01,-3.70392e+00,-2.08927e-01,7.22058e-03,2.33586e-03,-4.74321e-04
2.00148e+15,Dabu,-1.28610e+00,-3.06531e+00,4.63406e-01,7.64458e-03,-3.19945e-03,-4.66443e-04
1.04425e+15,Peale,-1.73148e+00,-1.88364e+00,7.34154e-02,8.87546e-03,-5.45345e-03,-5.80694e-04
7.90591e+16,Tumilty,2.89556e+00,1.16997e+00,9.33986e-01,-2.53229e-03,8.70238e-03,2.98347e-05
1.15756e+16,Safronov,1.43230e+00,3.32262e+00,-1.23300e-01,-7.62637e-03,3.50854e-03,1.13096e-04
3.01884e+15,Kuprin,-1.09624e+00,-2.79582e+00,3.36640e-02,9.89072e-03,-1.95965e-03,3.18613e-04
2.89080e+15,Platonov,1.81358e+00,-2.25361e+00,2.77464e-01,6.95725e-03,7.22761e-03,1.13596e-03
2.77547e+15,Curtis,-3.45576e+00,-1.00749e+00,6.47611e-02,3.15313e-03,-7.72559e-03,3.47149e-04
1.48631e+16,Ilinsky,3.02147e+00,-1.16094e+00,2.81789e-01,3.16640e-03,9.11096e-03,4.65182e-05
8.38536e+15,Fracastoro,6.77816e-01,-2.67732e+00,2.19533e-01,1.00698e-02,3.50079e-03,3.65716e-04
4.51151e+15,Ohsaki,-3.17756e+00,-1.04625e+00,-2.36895e-01,4.06663e-03,-8.17030e-03,1.59799e-04
9.78090e+14,Sayers,3.73128e-01,2.55646e+00,-3.19772e-02,-1.01328e-02,3.56059e-04,1.73519e-03
1.73974e+15,Lubomir,1.18568e+00,-1.80328e+00,-1.56499e-01,1.06846e-02,6.76459e-03,1.36184e-03
4.12505e+16,Sigyn,2.73515e+00,-7.96465e-01,-1.60000e-01,3.13414e-03,9.66384e-03,-2.56461e-03
2.83034e+15,O'Meara,-1.25911e+00,-1.88159e+00,2.88033e-01,1.03718e-02,-5.29903e-03,2.42223e-03
8.00794e+15,Davis,-1.97596e+00,2.56316e+00,2.09517e-01,-6.86342e-03,-6.01780e-03,1.68934e-03
1.89490e+16,"Williams Bay",-2.34493e+00,2.30339e+00,9.04813e-01,-6.31926e-03,-6.01090e-03,-5.69727e-04
2.34536e+16,Frieden,4.80801e-01,-2.82760e+00,3.59846e-01,9.58983e-03,8.02112e-04,-1.85760e-03
5.71833e+15,Fabini,2.27764e-01,-2.65227e+00,7.94670e-02,1.02363e-02,1.80904e-03,1.23594e-03
1.38371e+16,Dermott,1.09083e+00,-2.32337e+00,6.85493e-02,9.52696e-03,5.31773e-03,-1.53149e-03
7.54172e+15,Guillermina,3.13804e+00,7.62407e-01,-3.92677e-01,-1.98131e-03,9.14112e-03,-3.21572e-04
1.36686e+16,Kunming,2.38862e+00,8.82777e-01,-1.86170e-01,-1.60091e-03,1.12593e-02,2.63173e-03
1.46164e+15,Soros,-1.18047e+00,2.58795e+00,-8.43494e-02,-8.61115e-03,-3.38282e-03,-2.54275e-04
3.55917e+16,Eupraksia,1.68294e-01,3.69317e+00,2.29323e-01,-9.13858e-03,2.09701e-03,-1.03107e-04
1.24523e+16,Lazarev,-1.70248e-01,-3.01611e+00,-4.16453e-01,9.94166e-03,-1.15208e-03,-3.37919e-05
1.49447e+15,Tisserand,-2.17621e+00,2.73419e+00,6.91031e-02,-5.99365e-03,-6.41156e-03,4.11688e-04
6.04815e+15,Holman,-2.70476e+00,2.01544e-01,9.27125e-02,-7.47905e-04,-1.11417e-02,2.58929e-04
8.02050e+15,Anne-Marie,2.76051e+00,-2.93104e-01,-9.51661e-02,-1.00433e-03,1.02682e-02,2.99369e-03
4.87360e+15,Northcott,4.06301e-01,-2.62403e+00,4.09394e-02,1.03925e-02,1.53642e-03,-1.17526e-03
4.78897e+12,Dionysus,-4.79153e-01,3.34305e+00,2.21623e-01,-6.32662e-03,1.14822e-04,1.50246e-03
2.07704e+15,Erbisbuhl,-2.68653e+00,4.13638e-01,-8.50864e-01,-3.49835e-03,-8.07158e-03,-2.58982e-03
9.46614e+15,Kemstach,3.56169e+00,1.55038e-01,2.67143e-01,-7.51044e-04,8.60637e-03,1.48526e-03
9.86690e+15,Welther,-1.74331e+00,2.31498e+00,-5.45639e-01,-9.02004e-03,-3.29597e-03,-1.90169e-03
1.11738e+16,Baumann,1.25601e+00,3.27573e+00,-5.33383e-01,-7.57814e-03,3.48643e-03,1.93587e-03
1.36769e+15,Berry,1.78581e-01,-2.32655e+00,5.48030e-04,1.08702e-02,-7.51579e-04,-1.28575e-03
7.60047e+14,Derdenye,-2.92877e+00,-1.14337e+00,-7.25588e-03,3.08250e-03,-7.92276e-03,2.30223e-03
4.03675e+15,Antoku,2.86658e+00,-6.88527e-01,-1.55595e-01,3.34081e-03,8.87298e-03,-8.62264e-04
2.13846e+16,Dzus,1.67735e+00,-1.24562e+00,5.95276e-01,7.26234e-03,1.03264e-02,-6.27937e-04
1.62882e+14,Navajo,3.00684e+00,-3.16552e+00,-1.80263e-01,5.93630e-03,2.67869e-03,2.18490e-05
4.00988e+15,Yeates,1.97512e+00,-1.76071e+00,3.97558e-01,6.76386e-03,8.30396e-03,-8.52912e-04
2.21470e+14,Bede,1.30158e+00,1.73012e+00,7.13490e-01,-8.23079e-03,5.02691e-03,1.22515e-03
1.37933e+15,Rickman,8.59738e-01,2.97068e+00,-3.47315e-01,-8.82763e-03,1.79135e-03,-1.41264e-03
1.50173e+16,Barringer,-1.95245e+00,2.73237e+00,-7.07181e-01,-8.18600e-03,-3.51066e-03,9.89308e-04
7.04786e+16,Sharon,-4.35490e+00,-1.87709e+00,-3.96820e-01,2.66336e-03,-6.45847e-03,-1.89043e-04
3.12925e+15,Herald,-2.67705e+00,-1.78527e+00,-5.68540e-01,6.23544e-03,-6.88726e-03,7.55033e-06
8.49517e+15,Trubetskaya,-2.13748e+00,-2.08918e+00,8.10899e-01,6.93952e-03,-5.33742e-03,-9.43330e-04
4.11990e+15,Hotellasilla,-3.56278e+00,-7.54724e-02,4.10051e-02,-5.37429e-04,-8.50288e-03,1.93117e-04
3.12964e+17,Socus,3.80622e+00,-2.03431e+00,6.71133e-01,3.59326e-03,7.91358e-03,1.47555e-03
2.01167e+17,Polypoites,-2.18168e-01,4.64578e+00,-1.64359e+00,-7.99055e-03,-2.84864e-04,-2.48165e-04
2.22919e+15,Bogoslovskij,-2.10249e+00,2.30421e+00,-6.92704e-01,-6.94850e-03,-5.51703e-03,7.47550e-04
3.87067e+15,Kraft,-3.55434e-01,2.10388e+00,1.91037e-01,-1.09174e-02,-2.54633e-03,-6.88095e-03
5.83822e+15,Pieters,-2.33771e+00,-1.88306e+00,5.66899e-01,6.77260e-03,-6.99527e-03,-8.31276e-04
2.02574e+15,Kenrussell,2.00943e+00,-1.24395e+00,-5.37827e-01,4.48010e-03,1.01215e-02,1.68857e-03
3.53745e+15,Thorenia,3.58672e+00,-6.66787e-01,-1.51654e-01,1.24671e-03,8.11783e-03,-1.26952e-04
4.05087e+15,Widorn,-8.50237e-01,-3.07188e+00,-4.23066e-01,8.69144e-03,-2.89648e-03,6.63303e-04
1.01458e+16,Annenskij,-1.32637e-01,2.54038e+00,-2.25108e-02,-1.11942e-02,1.07126e-03,-1.52567e-03
2.90676e+15,Johnadams,2.63719e+00,5.67037e-02,-1.35561e-01,1.61667e-04,1.09150e-02,-1.59177e-04
1.53424e+16,Maxhell,2.07107e+00,-1.79855e+00,9.88804e-02,7.12973e-03,8.46026e-03,-9.86122e-04
9.31765e+15,IRAS,-7.05345e-01,-2.82664e+00,1.22690e+00,8.25639e-03,-2.42341e-03,2.10371e-04
2.85876e+15,Yangzhou,-2.06630e+00,-1.54393e+00,-3.39675e-01,8.12427e-03,-6.71921e-03,-1.75196e-03
1.42160e+16,Hurban,-2.95250e+00,1.20529e+00,-2.09580e-01,-3.47626e-03,-8.08567e-03,-9.13199e-04
1.08257e+17,Hancock,2.11851e+00,2.50819e+00,7.29539e-01,-6.81761e-03,5.50904e-03,-2.92672e-03
1.68693e+15,Yoshitomo,-1.33003e+00,-1.92697e+00,-1.84663e-01,7.91061e-03,-7.98859e-03,5.50859e-04
6.66686e+15,Trebon,-6.26533e-01,3.03419e+00,7.60577e-02,-9.18096e-03,-3.45537e-03,-8.92104e-04
2.07595e+16,Rokoske,-2.13709e+00,-1.90087e+00,5.59455e-01,7.45148e-03,-6.99862e-03,2.95151e-04
9.42399e+14,Beckman,-2.96729e+00,-1.06692e+00,-1.15008e+00,3.01085e-03,-6.67505e-03,2.96018e-04
2.32252e+15,Horn-d'Arturo,-1.01985e+00,-3.09551e+00,8.95445e-02,8.06137e-03,-1.57535e-03,4.59114e-04
9.40129e+14,Petaev,-2.48326e+00,1.77433e+00,2.51662e-01,-5.05655e-03,-6.85211e-03,-1.13591e-03
2.53852e+15,Heyuan,-2.27314e+00,3.18444e+00,6.83310e-02,-6.77805e-03,-3.69609e-03,-1.01906e-05
1.37999e+16,Belinskij,-2.38042e+00,1.07855e+00,1.02519e+00,-5.23318e-03,-9.43369e-03,-1.92637e-03
2.63726e+15,Ilizarov,-1.54578e+00,-2.39607e+00,-4.04236e-01,8.59529e-03,-5.55209e-03,-1.22409e-03
1.00563e+16,Kiang,2.72870e+00,-7.15872e-01,6.40736e-01,3.25818e-03,9.87343e-03,7.99324e-04
3.41577e+13,Camillo,1.07924e-01,-1.14309e+00,1.35647e+00,9.80820e-03,-4.06825e-03,-2.56396e-03
2.47429e+13,Cruithne,-4.80140e-01,-7.89687e-02,1.58088e-01,4.11686e-03,-2.90852e-02,4.97759e-03
1.11886e+17,Kathleen,1.36828e+00,-3.02351e+00,-3.52622e-02,8.46753e-03,2.99758e-03,-1.33463e-03
1.77369e+11,Anagolay,1.17403e+00,-2.08406e+00,-1.14960e-01,6.02857e-03,6.74192e-03,-2.74140e-04
2.40116e+16,Piironen,-2.51550e+00,-9.37091e-01,-6.19785e-01,2.65084e-03,-9.96683e-03,-3.26574e-04
2.56893e+16,Romanskaya,-2.89094e+00,2.33589e+00,-9.75572e-01,-3.86585e-03,-6.66259e-03,1.20971e-03
1.10868e+16,Junepatterson,-2.98356e-01,3.01181e+00,-4.35468e-02,-1.01667e-02,-1.68603e-03,2.35722e-04
6.69181e+15,DiMaggio,3.42506e-01,-2.42590e+00,2.49762e-01,1.08721e-02,-1.10642e-04,-2.22087e-03
1.36010e+16,Monroe,-2.74197e+00,-2.23549e+00,8.38491e-01,6.01483e-03,-5.54625e-03,3.42138e-04
9.70803e+15,Piaf,-1.30607e+00,-2.56850e+00,3.43771e-01,9.17050e-03,-4.23562e-03,-1.59249e-03
8.62637e+15,Megumi,2.81654e+00,-1.15643e+00,3.54315e-01,3.92349e-03,8.73027e-03,1.11334e-03
3.60728e+15,Ellenbeth,-1.10560e+00,2.85274e+00,4.33906e-01,-9.23562e-03,-1.46204e-03,4.84028e-04
8.22609e+15,Vartiovuori,-2.79803e+00,3.34641e-01,1.03365e+00,-1.89887e-03,-9.58196e-03,-3.20556e-03
8.77631e+15,Kieffer,1.26050e+00,-2.52150e+00,-5.95784e-01,8.44394e-03,4.18379e-03,-1.25695e-03
2.57407e+15,Maury,-2.27376e+00,2.09704e+00,-1.45562e-02,-6.49308e-03,-6.94215e-03,4.53727e-04
1.82610e+16,Chopin,-2.21782e+00,-1.74616e+00,5.60362e-01,7.40998e-03,-7.29436e-03,-1.64510e-03
5.57577e+15,Kitami,-3.67509e+00,-3.63386e-01,7.36650e-02,2.63735e-04,-8.34440e-03,2.39072e-04
5.46144e+15,Yamada,9.40398e-01,2.60927e+00,1.45649e-01,-8.94849e-03,3.63179e-03,-2.39991e-03
4.92132e+15,Aivazovskij,1.35815e+00,2.30865e+00,-4.54852e-01,-9.82466e-03,4.24724e-03,-1.10476e-03
1.98527e+15,Zhongguo,-1.27711e+00,2.83914e+00,6.79738e-02,-9.79674e-03,-2.58580e-03,4.60660e-04
1.99464e+15,Raywilson,-2.18118e+00,2.13472e+00,1.67188e-03,-8.03952e-03,-6.20527e-03,-8.08875e-05
2.27728e+15,Marci,-5.24671e-01,3.01083e+00,5.14419e-02,-9.59586e-03,-1.11586e-03,-1.31212e-04
1.01640e+18,Leonteus,-1.63735e+00,4.19476e+00,-1.70171e+00,-7.69189e-03,-2.88145e-03,1.57983e-06
5.84246e+16,Sthenelos,-2.71418e+00,4.52138e+00,3.73290e-01,-6.91850e-03,-2.82003e-03,-4.99497e-04
5.13825e+15,Lene,1.75221e+00,-1.57479e+00,2.05153e-01,8.65571e-03,7.78767e-03,9.80196e-04
1.15342e+15,"Ching-Sung Yu",-2.57065e+00,1.53993e+00,-2.11261e-02,-6.17761e-03,-8.35027e-03,1.29055e-04
3.79273e+15,Novgorod,1.06205e+00,-2.55965e+00,4.67440e-02,1.02744e-02,3.33726e-03,-1.68743e-04
1.19308e+13,Karayusuf,-1.18818e+00,9.75601e-01,2.85195e-01,-7.59900e-03,-1.16975e-02,2.29594e-03
2.91199e+16,Thrasymedes,-1.00749e+00,4.59860e+00,-2.41742e+00,-7.23705e-03,-1.94916e-03,-1.01013e-03
3.97082e+16,Tuchkova,1.11907e+00,-2.85820e+00,4.76410e-01,8.79039e-03,3.31627e-03,1.65908e-03
3.04605e+15,Goldreich,-3.14247e+00,-3.13980e-01,-5.32524e-01,7.93927e-04,-8.57541e-03,-1.08371e-03
2.01881e+16,Karma,1.19859e+00,1.87120e+00,3.86568e-01,-1.01086e-02,6.87505e-03,4.86539e-04
2.74361e+16,Lidaksum,-1.06791e+00,-2.80613e+00,8.05479e-01,8.37974e-03,-4.81720e-03,-1.47932e-03
2.60726e+15,Hoshi-no-mura,2.70123e+00,2.22187e+00,-9.28071e-02,-5.31817e-03,6.94506e-03,-5.58848e-05
